iteration,ratio,objective,residual,left_bc,right_bc
537,3.7055374090e-02,4.7320412286e-01,4.1130560637e-01,2.9453427996e-03,3.2445089892e-03
538,3.7035948315e-02,4.7295605205e-01,4.1109752655e-01,2.9438866768e-03,3.2419657800e-03
539,3.7016545295e-02,4.7270827182e-01,4.1088899970e-01,2.9424766544e-03,3.2394505106e-03
540,3.6997177864e-02,4.7246094607e-01,4.1068011522e-01,2.9411157593e-03,3.2369671389e-03
541,3.6977835083e-02,4.7221393511e-01,4.1047081351e-01,2.9397993349e-03,3.2345128711e-03
542,3.6958517390e-02,4.7196724452e-01,4.1026124358e-01,2.9385162052e-03,3.2320839819e-03
543,3.6939227265e-02,4.7172090597e-01,4.1005140543e-01,2.9372731224e-03,3.2296767458e-03
544,3.6919954496e-02,4.7147478908e-01,4.0984132886e-01,2.9360584449e-03,3.2272876706e-03
545,3.6900709587e-02,4.7122902796e-01,4.0963116288e-01,2.9348768294e-03,3.2249097712e-03
546,3.6881490640e-02,4.7098359838e-01,4.0942084789e-01,2.9337308370e-03,3.2225442119e-03
547,3.6862286863e-02,4.7073836252e-01,4.0921047330e-01,2.9326039366e-03,3.2201849390e-03
548,3.6843106277e-02,4.7049342282e-01,4.0900000930e-01,2.9314958956e-03,3.2178454567e-03
549,3.6823936777e-02,4.7024862468e-01,4.0878945589e-01,2.9304041527e-03,3.2155127265e-03
550,3.6804794844e-02,4.7000417858e-01,4.0857899189e-01,2.9293275438e-03,3.2131909393e-03
551,3.6785666622e-02,4.6975990757e-01,4.0836855769e-01,2.9282649048e-03,3.2108700834e-03
552,3.6766555319e-02,4.6951585263e-01,4.0815821290e-01,2.9272078536e-03,3.2085562125e-03
553,3.6747461228e-02,4.6927201748e-01,4.0794795752e-01,2.9261626769e-03,3.2062435057e-03
554,3.6728382306e-02,4.6902837604e-01,4.0773788095e-01,2.9251221567e-03,3.2039273065e-03
555,3.6709316365e-02,4.6878490038e-01,4.0752798319e-01,2.9240881559e-03,3.2016034238e-03
556,3.6690266761e-02,4.6854163334e-01,4.0731826425e-01,2.9230576474e-03,3.1992793083e-03
557,3.6671228096e-02,4.6829850599e-01,4.0710872412e-01,2.9220220167e-03,3.1969561242e-03
558,3.6652204308e-02,4.6805556864e-01,4.0689948201e-01,2.9209826607e-03,3.1946259551e-03
559,3.6633192044e-02,4.6781277843e-01,4.0669044852e-01,2.9199349228e-03,3.1922981143e-03
560,3.6614186781e-02,4.6757007763e-01,4.0648165345e-01,2.9188818298e-03,3.1899604946e-03
561,3.6595200187e-02,4.6732761525e-01,4.0627324581e-01,2.9178215191e-03,3.1876154244e-03
562,3.6576221470e-02,4.6708525345e-01,4.0606510639e-01,2.9167532921e-03,3.1852612738e-03
563,3.6557248150e-02,4.6684296057e-01,4.0585723519e-01,2.9156811070e-03,3.1828912906e-03
564,3.6538286499e-02,4.6660081670e-01,4.0564972162e-01,2.9145933222e-03,3.1805161852e-03
565,3.6519334036e-02,4.6635879017e-01,4.0544250607e-01,2.9134934302e-03,3.1781347934e-03
566,3.6500390909e-02,4.6611688286e-01,4.0523564816e-01,2.9123753775e-03,3.1757482793e-03
567,3.6481455366e-02,4.6587507240e-01,4.0502908826e-01,2.9112489428e-03,3.1733494252e-03
568,3.6462525220e-02,4.6563333087e-01,4.0482288599e-01,2.9101034161e-03,3.1709410250e-03
569,3.6443601054e-02,4.6539166570e-01,4.0461698174e-01,2.9089474119e-03,3.1685209833e-03
570,3.6424688557e-02,4.6515014954e-01,4.0441149473e-01,2.9077769723e-03,3.1660886016e-03
571,3.6405779561e-02,4.6490867808e-01,4.0420627594e-01,2.9065925628e-03,3.1636476051e-03
572,3.6386877565e-02,4.6466729604e-01,4.0400144458e-01,2.9053890612e-03,3.1611961313e-03
573,3.6367977175e-02,4.6442593448e-01,4.0379688144e-01,2.9041653033e-03,3.1587400008e-03
574,3.6349086848e-02,4.6418470144e-01,4.0359273553e-01,2.9029282741e-03,3.1562682707e-03
575,3.6330195647e-02,4.6394345723e-01,4.0338885784e-01,2.9016698245e-03,3.1537902541e-03
576,3.6311313342e-02,4.6370232664e-01,4.0318527818e-01,2.9004032258e-03,3.1513015274e-03
577,3.6292433226e-02,4.6346122399e-01,4.0298202634e-01,2.8991128784e-03,3.1488069799e-03
578,3.6273555589e-02,4.6322015300e-01,4.0277910233e-01,2.8978053015e-03,3.1462998595e-03
579,3.6254681453e-02,4.6297912672e-01,4.0257647634e-01,2.8964844532e-03,3.1437808648e-03
580,3.6235805421e-02,4.6273807622e-01,4.0237414837e-01,2.8951400891e-03,3.1412525568e-03
581,3.6216942224e-02,4.6249718964e-01,4.0217217803e-01,2.8937861789e-03,3.1387151685e-03
582,3.6198074068e-02,4.6225623973e-01,4.0197044611e-01,2.8924143407e-03,3.1361652073e-03
583,3.6179204599e-02,4.6201527305e-01,4.0176895261e-01,2.8910168912e-03,3.1336152460e-03
584,3.6160343007e-02,4.6177440695e-01,4.0156781673e-01,2.8896054719e-03,3.1310534105e-03
585,3.6141480831e-02,4.6153353341e-01,4.0136685967e-01,2.8881800827e-03,3.1284873839e-03
586,3.6122620843e-02,4.6129268780e-01,4.0116626024e-01,2.8867316432e-03,3.1259113457e-03
587,3.6103755750e-02,4.6105177701e-01,4.0096583962e-01,2.8852708638e-03,3.1233229674e-03
588,3.6084894304e-02,4.6081091277e-01,4.0076568723e-01,2.8837912250e-03,3.1207313295e-03
589,3.6066029211e-02,4.6057000197e-01,4.0056571364e-01,2.8822966851e-03,3.1181322411e-03
590,3.6047172432e-02,4.6032919735e-01,4.0036600828e-01,2.8807907365e-03,3.1155280303e-03
591,3.6028308068e-02,4.6008829586e-01,4.0016645193e-01,2.8792654630e-03,3.1129189301e-03
592,3.6009442246e-02,4.5984737575e-01,3.9996713400e-01,2.8777250554e-03,3.1102991197e-03
593,3.5990581237e-02,4.5960651711e-01,3.9976805449e-01,2.8761681169e-03,3.1076781452e-03
594,3.5971711185e-02,4.5936554298e-01,3.9956909418e-01,2.8745934833e-03,3.1050513498e-03
595,3.5952842154e-02,4.5912458189e-01,3.9937034249e-01,2.8730107006e-03,3.1024131458e-03
596,3.5933972102e-02,4.5888360776e-01,3.9917179942e-01,2.8714148793e-03,3.0997660942e-03
597,3.5915099132e-02,4.5864259638e-01,3.9897334576e-01,2.8698025271e-03,3.0971225351e-03
598,3.5896223683e-02,4.5840155333e-01,3.9877504110e-01,2.8681766707e-03,3.0944745522e-03
599,3.5877346776e-02,4.5816049166e-01,3.9857688546e-01,2.8665394057e-03,3.0918212142e-03
600,3.5858468410e-02,4.5791941136e-01,3.9837881923e-01,2.8648930602e-03,3.0891660135e-03
601,3.5839581584e-02,4.5767822303e-01,3.9818078279e-01,2.8632360045e-03,3.0865080189e-03
602,3.5820690236e-02,4.5743697695e-01,3.9798283577e-01,2.8615652118e-03,3.0838488601e-03
603,3.5801798160e-02,4.5719572157e-01,3.9778506756e-01,2.8598830104e-03,3.0811824836e-03
604,3.5782903457e-02,4.5695443265e-01,3.9758735895e-01,2.8581938241e-03,3.0785135459e-03
605,3.5764006130e-02,4.5671311021e-01,3.9738970995e-01,2.8565004468e-03,3.0758394860e-03
606,3.5745101071e-02,4.5647168905e-01,3.9719209075e-01,2.8547975235e-03,3.0731621664e-03
607,3.5726191346e-02,4.5623020828e-01,3.9699450135e-01,2.8530855197e-03,3.0704853125e-03
608,3.5707279286e-02,4.5598869771e-01,3.9679697156e-01,2.8513560537e-03,3.0678166077e-03
609,3.5688355704e-02,4.5574703999e-01,3.9659935236e-01,2.8496207669e-03,3.0651479028e-03
610,3.5669438977e-02,4.5550546981e-01,3.9640188217e-01,2.8478836175e-03,3.0624750070e-03
611,3.5650506351e-02,4.5526369661e-01,3.9620435238e-01,2.8461385518e-03,3.0597958248e-03
612,3.5631571392e-02,4.5502189361e-01,3.9600688219e-01,2.8443862684e-03,3.0571150128e-03
613,3.5612630744e-02,4.5478001796e-01,3.9580941200e-01,2.8426295612e-03,3.0544311740e-03
614,3.5593682512e-02,4.5453804545e-01,3.9561188221e-01,2.8408712242e-03,3.0517452396e-03
615,3.5574728737e-02,4.5429600216e-01,3.9541432261e-01,2.8391042724e-03,3.0490637291e-03
616,3.5555770586e-02,4.5405390300e-01,3.9521670341e-01,2.8373280074e-03,3.0463919975e-03
617,3.5536808788e-02,4.5381175727e-01,3.9501905441e-01,2.8355519753e-03,3.0437181704e-03
618,3.5517831822e-02,4.5356941782e-01,3.9482125640e-01,2.8337689582e-03,3.0410471372e-03
619,3.5498848000e-02,4.5332699083e-01,3.9462339878e-01,2.8319845442e-03,3.0383747071e-03
620,3.5479862281e-02,4.5308453962e-01,3.9442554116e-01,2.8302015271e-03,3.0356983189e-03
621,3.5460865770e-02,4.5284195058e-01,3.9422753453e-01,2.8284173459e-03,3.0330242589e-03
622,3.5441858464e-02,4.5259922370e-01,3.9402940869e-01,2.8266264126e-03,3.0303550884e-03
623,3.5422847367e-02,4.5235644840e-01,3.9383122325e-01,2.8248378076e-03,3.0276847538e-03
624,3.5403832039e-02,4.5211361907e-01,3.9363291860e-01,2.8230489697e-03,3.0250209384e-03
625,3.5384801396e-02,4.5187059417e-01,3.9343443513e-01,2.8212536126e-03,3.0223622452e-03
626,3.5365763169e-02,4.5162747242e-01,3.9323586226e-01,2.8194563929e-03,3.0197047163e-03
627,3.5346720566e-02,4.5138429478e-01,3.9303717017e-01,2.8176633641e-03,3.0170490500e-03
628,3.5327661335e-02,4.5114090480e-01,3.9283820987e-01,2.8158684727e-03,3.0144010670e-03
629,3.5308600207e-02,4.5089749061e-01,3.9263921976e-01,2.8140742797e-03,3.0117528513e-03
630,3.5289525661e-02,4.5065390505e-01,3.9244002104e-01,2.8122861404e-03,3.0091023073e-03
631,3.5270444697e-02,4.5041023754e-01,3.9224070311e-01,2.8104961384e-03,3.0064573511e-03
632,3.5251351919e-02,4.5016641915e-01,3.9204120636e-01,2.8087033425e-03,3.0038179830e-03
633,3.5232253597e-02,4.4992252998e-01,3.9184150100e-01,2.8069170658e-03,3.0011858325e-03
634,3.5213137335e-02,4.4967841171e-01,3.9164155722e-01,2.8051284607e-03,2.9985569417e-03
635,3.5194012176e-02,4.4943417981e-01,3.9144143462e-01,2.8033442795e-03,2.9959301464e-03
636,3.5174882641e-02,4.4918989204e-01,3.9124113321e-01,2.8015642893e-03,2.9933115002e-03
637,3.5155730352e-02,4.4894531369e-01,3.9104050398e-01,2.7997866273e-03,2.9906942509e-03
638,3.5136578355e-02,4.4870073907e-01,3.9083975554e-01,2.7980152518e-03,2.9880830552e-03
639,3.5117410605e-02,4.4845596328e-01,3.9063873887e-01,2.7962443419e-03,2.9854781460e-03
640,3.5098235708e-02,4.4821109623e-01,3.9043748379e-01,2.7944811154e-03,2.9828802217e-03
641,3.5079041265e-02,4.4796597958e-01,3.9023590088e-01,2.7927197516e-03,2.9802881181e-03
642,3.5059841572e-02,4.4772079587e-01,3.9003419876e-01,2.7909621131e-03,2.9776976444e-03
643,3.5040625543e-02,4.4747540355e-01,3.8983213902e-01,2.7892126236e-03,2.9751139227e-03
644,3.5021398720e-02,4.4722987339e-01,3.8962987065e-01,2.7874661610e-03,2.9725341592e-03
645,3.5002160520e-02,4.4698419794e-01,3.8942733407e-01,2.7857250534e-03,2.9699611478e-03
646,3.4982911672e-02,4.4673838653e-01,3.8922452927e-01,2.7839925606e-03,2.9673932586e-03
647,3.4963647072e-02,4.4649237394e-01,3.8902136683e-01,2.7822635602e-03,2.9648370109e-03
648,3.4944370803e-02,4.4624621235e-01,3.8881793618e-01,2.7805392165e-03,2.9622884467e-03
649,3.4925080677e-02,4.4599987380e-01,3.8861423731e-01,2.7788178995e-03,2.9597457033e-03
650,3.4905779758e-02,4.4575339742e-01,3.8841027021e-01,2.7771072928e-03,2.9572055209e-03
651,3.4886464107e-02,4.4550673291e-01,3.8820600510e-01,2.7754039038e-03,2.9546688311e-03
652,3.4867130516e-02,4.4525983930e-01,3.8800138235e-01,2.7737051714e-03,2.9521405231e-03
653,3.4847791090e-02,4.4501287118e-01,3.8779649138e-01,2.7720239013e-03,2.9496140778e-03
654,3.4828433431e-02,4.4476567023e-01,3.8759124279e-01,2.7703414671e-03,2.9471011367e-03
655,3.4809059437e-02,4.4451826066e-01,3.8738557696e-01,2.7686674148e-03,2.9446010012e-03
656,3.4789671002e-02,4.4427066669e-01,3.8717961311e-01,2.7669973206e-03,2.9421080835e-03
657,3.4770269003e-02,4.4402289949e-01,3.8697332144e-01,2.7653386351e-03,2.9396191239e-03
658,3.4750853293e-02,4.4377495721e-01,3.8676667213e-01,2.7636911254e-03,2.9371373821e-03
659,3.4731421684e-02,4.4352681190e-01,3.8655966520e-01,2.7620578185e-03,2.9346568044e-03
660,3.4711979720e-02,4.4327853434e-01,3.8635233045e-01,2.7604340576e-03,2.9321862385e-03
661,3.4692516751e-02,4.4302998856e-01,3.8614454865e-01,2.7588119265e-03,2.9297319707e-03
662,3.4673041968e-02,4.4278129190e-01,3.8593643904e-01,2.7572021354e-03,2.9272832908e-03
663,3.4653549099e-02,4.4253236428e-01,3.8572794199e-01,2.7555983979e-03,2.9248439241e-03
664,3.4634042519e-02,4.4228326157e-01,3.8551905751e-01,2.7540067676e-03,2.9224136379e-03
665,3.4614520186e-02,4.4203395769e-01,3.8530981541e-01,2.7524270117e-03,2.9199873097e-03
666,3.4594980787e-02,4.4178443588e-01,3.8510015607e-01,2.7508647181e-03,2.9175633099e-03
667,3.4575424907e-02,4.4153470360e-01,3.8489013910e-01,2.7493084781e-03,2.9151479248e-03
668,3.4555855315e-02,4.4128479622e-01,3.8467970490e-01,2.7477589902e-03,2.9127500020e-03
669,3.4536268950e-02,4.4103467464e-01,3.8446882367e-01,2.7462232392e-03,2.9103618581e-03
670,3.4516664207e-02,4.4078431837e-01,3.8425758481e-01,2.7446940076e-03,2.9079793021e-03
671,3.4497042690e-02,4.4053374790e-01,3.8404589891e-01,2.7431740891e-03,2.9056107160e-03
672,3.4477403670e-02,4.4028295390e-01,3.8383382559e-01,2.7416676749e-03,2.9032451566e-03
673,3.4457752544e-02,4.4003200531e-01,3.8362139463e-01,2.7401747648e-03,2.9008863494e-03
674,3.4438082748e-02,4.3978081830e-01,3.8340854645e-01,2.7386951260e-03,2.8985319659e-03
675,3.4418394865e-02,4.3952940032e-01,3.8319528103e-01,2.7372243349e-03,2.8961875942e-03
676,3.4398691813e-02,4.3927778862e-01,3.8298156857e-01,2.7357633226e-03,2.8938585892e-03
677,3.4378972425e-02,4.3902596831e-01,3.8276740909e-01,2.7343141846e-03,2.8915416915e-03
678,3.4359231303e-02,4.3877387047e-01,3.8255280256e-01,2.7328699362e-03,2.8892369010e-03
679,3.4339474284e-02,4.3852156959e-01,3.8233777881e-01,2.7314433828e-03,2.8869356029e-03
680,3.4319703261e-02,4.3826908991e-01,3.8212239742e-01,2.7300354559e-03,2.8846338391e-03
681,3.4299915465e-02,4.3801639602e-01,3.8190662861e-01,2.7286349796e-03,2.8823416214e-03
682,3.4280109437e-02,4.3776346929e-01,3.8169038296e-01,2.7272461448e-03,2.8800624423e-03
683,3.4260285905e-02,4.3751031905e-01,3.8147369027e-01,2.7258633636e-03,2.8777993284e-03
684,3.4240444141e-02,4.3725693598e-01,3.8125652075e-01,2.7244910598e-03,2.8755504172e-03
685,3.4220584145e-02,4.3700332008e-01,3.8103893399e-01,2.7231276035e-03,2.8733110521e-03
686,3.4200710147e-02,4.3674952537e-01,3.8082107902e-01,2.7217795141e-03,2.8710651677e-03
687,3.4180815144e-02,4.3649546243e-01,3.8060271740e-01,2.7204460930e-03,2.8688283637e-03
688,3.4160910515e-02,4.3624127656e-01,3.8038402796e-01,2.7191259433e-03,2.8665990103e-03
689,3.4140977881e-02,4.3598673306e-01,3.8016480207e-01,2.7178071905e-03,2.8643859550e-03
690,3.4121040142e-02,4.3573212437e-01,3.7994524837e-01,2.7164993808e-03,2.8621882666e-03
691,3.4101079649e-02,4.3547722511e-01,3.7972527742e-01,2.7151945978e-03,2.8600001242e-03
692,3.4081101508e-02,4.3522210047e-01,3.7950491905e-01,2.7139035519e-03,2.8578145429e-03
693,3.4061106300e-02,4.3496675789e-01,3.7928423285e-01,2.7126204222e-03,2.8556319885e-03
694,3.4041096944e-02,4.3471123464e-01,3.7906318903e-01,2.7113517281e-03,2.8534526937e-03
695,3.4021065564e-02,4.3445543014e-01,3.7884175777e-01,2.7100832667e-03,2.8512838762e-03
696,3.4001029662e-02,4.3419956788e-01,3.7862008810e-01,2.7088215575e-03,2.8491264675e-03
697,3.3980967651e-02,4.3394337222e-01,3.7839794159e-01,2.7075582184e-03,2.8469848912e-03
698,3.3960886533e-02,4.3368693255e-01,3.7817543745e-01,2.7063027956e-03,2.8448468074e-03
699,3.3940800310e-02,4.3343042769e-01,3.7795272470e-01,2.7050573844e-03,2.8427129146e-03
700,3.3920692208e-02,4.3317364343e-01,3.7772965431e-01,2.7038177941e-03,2.8405811172e-03
701,3.3900570249e-02,4.3291668221e-01,3.7750628591e-01,2.7025816962e-03,2.8384579346e-03
702,3.3880432975e-02,4.3265952542e-01,3.7728267908e-01,2.7013437357e-03,2.8363408055e-03
703,3.3860281115e-02,4.3240218237e-01,3.7705877423e-01,2.7001097333e-03,2.8342311271e-03
704,3.3840111169e-02,4.3214460835e-01,3.7683460116e-01,2.6988729369e-03,2.8321277350e-03
705,3.3819932180e-02,4.3188691884e-01,3.7661024928e-01,2.6976324152e-03,2.8300345875e-03
706,3.3799739042e-02,4.3162904866e-01,3.7638565898e-01,2.6963932905e-03,2.8279456310e-03
707,3.3779521983e-02,4.3137087300e-01,3.7616083026e-01,2.6951460168e-03,2.8258583043e-03
708,3.3759303174e-02,4.3111267500e-01,3.7593600154e-01,2.6939024683e-03,2.8237649240e-03
709,3.3739062632e-02,4.3085419945e-01,3.7571093440e-01,2.6926503051e-03,2.8216762003e-03
710,3.3718811880e-02,4.3059559353e-01,3.7548577785e-01,2.6913904585e-03,2.8195912018e-03
711,3.3698551064e-02,4.3033685908e-01,3.7526047230e-01,2.6901143137e-03,2.8175243642e-03
712,3.3678281204e-02,4.3007800914e-01,3.7503516674e-01,2.6888330467e-03,2.8154512402e-03
713,3.3657991216e-02,4.2981890216e-01,3.7480968237e-01,2.6875445619e-03,2.8133774176e-03
714,3.3637687809e-02,4.2955962382e-01,3.7458419800e-01,2.6862402447e-03,2.8113024309e-03
715,3.3617379880e-02,4.2930028774e-01,3.7435877323e-01,2.6849226560e-03,2.8092288412e-03
716,3.3597051239e-02,4.2904068716e-01,3.7413328886e-01,2.6835885365e-03,2.8071512934e-03
717,3.3576717494e-02,4.2878102139e-01,3.7390789390e-01,2.6822374202e-03,2.8050753754e-03
718,3.3556376893e-02,4.2852126807e-01,3.7368258834e-01,2.6808681432e-03,2.8029999230e-03
719,3.3536020830e-02,4.2826131731e-01,3.7345734239e-01,2.6794758160e-03,2.8009216767e-03
720,3.3515654850e-02,4.2800123990e-01,3.7323221564e-01,2.6780611370e-03,2.7988413349e-03
721,3.3495280555e-02,4.2774105631e-01,3.7300729752e-01,2.6766243391e-03,2.7967514470e-03
722,3.3474894154e-02,4.2748071812e-01,3.7278249860e-01,2.6751623955e-03,2.7946594637e-03
723,3.3454499731e-02,4.2722027749e-01,3.7255787849e-01,2.6736748405e-03,2.7925651520e-03
724,3.3434097870e-02,4.2695974186e-01,3.7233352661e-01,2.6721530594e-03,2.7904685121e-03
725,3.3413684047e-02,4.2669905350e-01,3.7210938334e-01,2.6706042700e-03,2.7883625589e-03
726,3.3393260452e-02,4.2643824033e-01,3.7188556790e-01,2.6690184604e-03,2.7862486895e-03
727,3.3372826502e-02,4.2617729492e-01,3.7166208029e-01,2.6674054097e-03,2.7841159608e-03
728,3.3352388613e-02,4.2591629922e-01,3.7143892050e-01,2.6657562703e-03,2.7819816023e-03
729,3.3331941243e-02,4.2565518245e-01,3.7121611834e-01,2.6640663855e-03,2.7798400261e-03
730,3.3311484976e-02,4.2539395206e-01,3.7099364400e-01,2.6623362210e-03,2.7776944917e-03
731,3.3291020103e-02,4.2513261177e-01,3.7077155709e-01,2.6605720632e-03,2.7755333576e-03
732,3.3270548229e-02,4.2487118207e-01,3.7054991722e-01,2.6587704197e-03,2.7733561583e-03
733,3.3250067311e-02,4.2460963689e-01,3.7032872438e-01,2.6569231413e-03,2.7711680159e-03
734,3.3229581143e-02,4.2434802465e-01,3.7010800838e-01,2.6550351176e-03,2.7689666022e-03
735,3.3209081556e-02,4.2408624105e-01,3.6988773942e-01,2.6530991308e-03,2.7667509858e-03
736,3.3188580656e-02,4.2382444069e-01,3.6966794729e-01,2.6511191390e-03,2.7645300142e-03
737,3.3168063565e-02,4.2356243357e-01,3.6944857240e-01,2.6490949094e-03,2.7622911148e-03
738,3.3147542828e-02,4.2330037989e-01,3.6922979355e-01,2.6470227167e-03,2.7600359172e-03
739,3.3127013340e-02,4.2303821445e-01,3.6901152134e-01,2.6449104771e-03,2.7577588335e-03
740,3.3106474809e-02,4.2277593352e-01,3.6879381537e-01,2.6427453849e-03,2.7554663830e-03
741,3.3085935402e-02,4.2251364142e-01,3.6857670546e-01,2.6405260433e-03,2.7531676460e-03
742,3.3065379951e-02,4.2225114442e-01,3.6836007237e-01,2.6382626966e-03,2.7508444618e-03
743,3.3044812247e-02,4.2198849097e-01,3.6814394593e-01,2.6359476615e-03,2.7485068422e-03
744,3.3024243523e-02,4.2172582448e-01,3.6792847514e-01,2.6335890871e-03,2.7461457066e-03
745,3.3003658754e-02,4.2146295309e-01,3.6771348119e-01,2.6311778929e-03,2.7437692042e-03
746,3.2983067713e-02,4.2120000161e-01,3.6749902368e-01,2.6287196670e-03,2.7413782664e-03
747,3.2962472588e-02,4.2093699798e-01,3.6728513241e-01,2.6262167376e-03,2.7389698662e-03
748,3.2941859960e-02,4.2067377083e-01,3.6707174778e-01,2.6236607227e-03,2.7365416754e-03
749,3.2921240623e-02,4.2041045800e-01,3.6685895920e-01,2.6210616343e-03,2.7340881061e-03
750,3.2900616180e-02,4.2014707997e-01,3.6664670706e-01,2.6184178423e-03,2.7316194028e-03
751,3.2879973797e-02,4.1988347284e-01,3.6643490195e-01,2.6157232933e-03,2.7291337028e-03
752,3.2859324851e-02,4.1961978190e-01,3.6622360349e-01,2.6129877660e-03,2.7266300749e-03
753,3.2838664673e-02,4.1935594752e-01,3.6601281166e-01,2.6102063712e-03,2.7241071220e-03
754,3.2817987575e-02,4.1909189709e-01,3.6580246687e-01,2.6073781773e-03,2.7215648443e-03
755,3.2797308873e-02,4.1882782616e-01,3.6559265852e-01,2.6045127306e-03,2.7190041728e-03
756,3.2776613106e-02,4.1856353730e-01,3.6538323760e-01,2.6016023476e-03,2.7164276689e-03
757,3.2755910629e-02,4.1829916276e-01,3.6517432332e-01,2.5986500550e-03,2.7138339356e-03
758,3.2735190795e-02,4.1803456657e-01,3.6496579647e-01,2.5956593454e-03,2.7112176176e-03
759,3.2714462792e-02,4.1776986606e-01,3.6475765705e-01,2.5926402304e-03,2.7085808106e-03
760,3.2693726184e-02,4.1750505567e-01,3.6454996467e-01,2.5895789731e-03,2.7059302665e-03
761,3.2672970469e-02,4.1724000126e-01,3.6434248090e-01,2.5864806958e-03,2.7032713406e-03
762,3.2652204835e-02,4.1697482020e-01,3.6413541436e-01,2.5833493564e-03,2.7005912270e-03
763,3.2631425491e-02,4.1670946404e-01,3.6392864585e-01,2.5801896118e-03,2.6978920214e-03
764,3.2610636228e-02,4.1644398123e-01,3.6372217536e-01,2.5770012289e-03,2.6951793116e-03
765,3.2589834712e-02,4.1617834195e-01,3.6351600289e-01,2.5737825781e-03,2.6924512349e-03
766,3.2569021383e-02,4.1591255181e-01,3.6331006885e-01,2.5705401786e-03,2.6897082571e-03
767,3.2548194634e-02,4.1564659029e-01,3.6310431361e-01,2.5672749616e-03,2.6869527064e-03
768,3.2527356800e-02,4.1538048722e-01,3.6289882660e-01,2.5639811065e-03,2.6841848157e-03
769,3.2506504234e-02,4.1511419602e-01,3.6269345880e-01,2.5606695563e-03,2.6814041194e-03
770,3.2485639854e-02,4.1484775394e-01,3.6248829961e-01,2.5573354214e-03,2.6786099188e-03
771,3.2464767597e-02,4.1458121128e-01,3.6228325963e-01,2.5539870840e-03,2.6758080348e-03
772,3.2443876233e-02,4.1431442462e-01,3.6207833886e-01,2.5506142993e-03,2.6729942765e-03
773,3.2422977430e-02,4.1404754296e-01,3.6187359691e-01,2.5472275447e-03,2.6701670140e-03
774,3.2402068709e-02,4.1378053464e-01,3.6166894436e-01,2.5438298471e-03,2.6673292741e-03
775,3.2381147589e-02,4.1351336800e-01,3.6146435142e-01,2.5404193439e-03,2.6644824538e-03
776,3.2360213343e-02,4.1324603371e-01,3.6125975847e-01,2.5369967334e-03,2.6616307441e-03
777,3.2339270928e-02,4.1297859512e-01,3.6105522513e-01,2.5335713290e-03,2.6587655302e-03
778,3.2318317574e-02,4.1271101683e-01,3.6085069180e-01,2.5301305577e-03,2.6559019461e-03
779,3.2297350946e-02,4.1244326904e-01,3.6064612865e-01,2.5266844314e-03,2.6530295145e-03
780,3.2276375130e-02,4.1217540391e-01,3.6044159532e-01,2.5232338812e-03,2.6501468383e-03
781,3.2255391583e-02,4.1190744005e-01,3.6023712158e-01,2.5197791401e-03,2.6472527534e-03
782,3.2234398555e-02,4.1163935512e-01,3.6003249884e-01,2.5163241662e-03,2.6443614624e-03
783,3.2213394734e-02,4.1137113236e-01,3.5982781649e-01,2.5128659327e-03,2.6414657477e-03
784,3.2192383619e-02,4.1110281646e-01,3.5962307453e-01,2.5094114244e-03,2.6385628153e-03
785,3.2171364775e-02,4.1083440185e-01,3.5941824317e-01,2.5059555192e-03,2.6356603485e-03
786,3.2150334699e-02,4.1056584381e-01,3.5921329260e-01,2.5024972856e-03,2.6327578817e-03
787,3.2129301706e-02,4.1029724851e-01,3.5900831223e-01,2.4990472011e-03,2.6298463345e-03
788,3.2108253543e-02,4.1002845950e-01,3.5880318284e-01,2.4956008419e-03,2.6269268710e-03
789,3.2087210486e-02,4.0975973569e-01,3.5859799385e-01,2.4921623990e-03,2.6240118314e-03
790,3.2066155176e-02,4.0949085541e-01,3.5839259624e-01,2.4887262844e-03,2.6210995857e-03
791,3.2045096804e-02,4.0922193602e-01,3.5818707943e-01,2.4852945935e-03,2.6181910653e-03
792,3.2024032013e-02,4.0895293467e-01,3.5798138380e-01,2.4818757083e-03,2.6152792852e-03
793,3.2002962993e-02,4.0868387930e-01,3.5777559876e-01,2.4784656707e-03,2.6123623829e-03
794,3.1981886680e-02,4.0841473080e-01,3.5756963491e-01,2.4750658777e-03,2.6094436180e-03
795,3.1960816638e-02,4.0814566240e-01,3.5736358166e-01,2.4716767948e-03,2.6065311395e-03
796,3.1939735949e-02,4.0787645802e-01,3.5715731978e-01,2.4682979565e-03,2.6036158670e-03
797,3.1918654823e-02,4.0760724805e-01,3.5695084929e-01,2.4649256375e-03,2.6007140987e-03
798,3.1897570633e-02,4.0733799897e-01,3.5674419999e-01,2.4615696166e-03,2.5978102349e-03
799,3.1876484985e-02,4.0706873126e-01,3.5653746128e-01,2.4582201149e-03,2.5949068367e-03
800,3.1855403567e-02,4.0679951757e-01,3.5633060336e-01,2.4548913352e-03,2.5919999462e-03
801,3.1834312084e-02,4.0653017536e-01,3.5612347722e-01,2.4515695404e-03,2.5891002733e-03
802,3.1813224978e-02,4.0626088902e-01,3.5591617227e-01,2.4482631125e-03,2.5862087496e-03
803,3.1792135829e-02,4.0599157661e-01,3.5570868850e-01,2.4449634366e-03,2.5833253749e-03
804,3.1771048722e-02,4.0572229028e-01,3.5550102592e-01,2.4416861124e-03,2.5804403704e-03
