iteration,ratio,objective,residual,left_bc,right_bc
535,6.8277777507e-02,4.5008466765e-01,3.9210090041e-01,2.7714837343e-03,3.0268928967e-03
536,6.8241852448e-02,4.4984785095e-01,3.9191555977e-01,2.7690641582e-03,3.0241650529e-03
537,6.8205892634e-02,4.4961080514e-01,3.9173015952e-01,2.7666501701e-03,3.0214143917e-03
538,6.8169919256e-02,4.4937366992e-01,3.9154478908e-01,2.7642338537e-03,3.0186541844e-03
539,6.8133928078e-02,4.4913641736e-01,3.9135938883e-01,2.7618054301e-03,3.0158974696e-03
540,6.8097910620e-02,4.4889899157e-01,3.9117386937e-01,2.7593644336e-03,3.0131477397e-03
541,6.8061866602e-02,4.4866139069e-01,3.9098829031e-01,2.7569246013e-03,3.0103854369e-03
542,6.8025786134e-02,4.4842354953e-01,3.9080271125e-01,2.7544873301e-03,3.0075965915e-03
543,6.7989678822e-02,4.4818553142e-01,3.9061707258e-01,2.7520456351e-03,3.0048002955e-03
544,6.7953539015e-02,4.4794729911e-01,3.9043131471e-01,2.7495920658e-03,3.0020063277e-03
545,6.7917378581e-02,4.4770893082e-01,3.9024549723e-01,2.7471317444e-03,2.9992116615e-03
546,6.7881168416e-02,4.4747023471e-01,3.9005956054e-01,2.7446614113e-03,2.9964060523e-03
547,6.7844918692e-02,4.4723127782e-01,3.8987356424e-01,2.7421887498e-03,2.9935825150e-03
548,6.7808635625e-02,4.4699210115e-01,3.8968747854e-01,2.7397179510e-03,2.9907443095e-03
549,6.7772294916e-02,4.4675254449e-01,3.8950121403e-01,2.7372320183e-03,2.9879012145e-03
550,6.7735923690e-02,4.4651278667e-01,3.8931497931e-01,2.7347328141e-03,2.9850478750e-03
551,6.7699504429e-02,4.4627271220e-01,3.8912856579e-01,2.7322277892e-03,2.9821868520e-03
552,6.7663027807e-02,4.4603225961e-01,3.8894197345e-01,2.7297176421e-03,2.9793109279e-03
553,6.7626500606e-02,4.4579147361e-01,3.8875532150e-01,2.7271881700e-03,2.9764270876e-03
554,6.7589916610e-02,4.4555031322e-01,3.8856858015e-01,2.7246570680e-03,2.9735162389e-03
555,6.7553269885e-02,4.4530873932e-01,3.8838165998e-01,2.7221168857e-03,2.9705909546e-03
556,6.7516564952e-02,4.4506678171e-01,3.8819459081e-01,2.7195615694e-03,2.9676575214e-03
557,6.7479794182e-02,4.4482439011e-01,3.8800737262e-01,2.7169843670e-03,2.9647173360e-03
558,6.7442964922e-02,4.4458161294e-01,3.8782009482e-01,2.7143934276e-03,2.9617582913e-03
559,6.7406063890e-02,4.4433836266e-01,3.8763266802e-01,2.7117975987e-03,2.9587720055e-03
560,6.7369085154e-02,4.4409460016e-01,3.8744503260e-01,2.7091931552e-03,2.9557636008e-03
561,6.7332036342e-02,4.4385037571e-01,3.8725730777e-01,2.7065626346e-03,2.9527440201e-03
562,6.7294903043e-02,4.4360559434e-01,3.8706934452e-01,2.7039123233e-03,2.9497125652e-03
563,6.7257693170e-02,4.4336030819e-01,3.8688123226e-01,2.7012457140e-03,2.9466620181e-03
564,6.7220374793e-02,4.4311430678e-01,3.8669285178e-01,2.6985635050e-03,2.9435821343e-03
565,6.7182989731e-02,4.4286786579e-01,3.8650444150e-01,2.6958747767e-03,2.9404675588e-03
566,6.7145501816e-02,4.4262074679e-01,3.8631576300e-01,2.6931574102e-03,2.9373408761e-03
567,6.7107923199e-02,4.4237302989e-01,3.8612690568e-01,2.6904109400e-03,2.9342013877e-03
568,6.7070233251e-02,4.4212457910e-01,3.8593783975e-01,2.6876416523e-03,2.9310323298e-03
569,6.7032448928e-02,4.4187550619e-01,3.8574859500e-01,2.6848579291e-03,2.9278332368e-03
570,6.6994549601e-02,4.4162567519e-01,3.8555914164e-01,2.6820525527e-03,2.9246008489e-03
571,6.6956534141e-02,4.4137507863e-01,3.8536953926e-01,2.6792215649e-03,2.9213323724e-03
572,6.6918405373e-02,4.4112373516e-01,3.8517972827e-01,2.6763542555e-03,2.9180464335e-03
573,6.6880153973e-02,4.4087158330e-01,3.8498964906e-01,2.6734576095e-03,2.9147358146e-03
574,6.6841785309e-02,4.4061865844e-01,3.8479945064e-01,2.6705339551e-03,2.9113867786e-03
575,6.6803266322e-02,4.4036474265e-01,3.8460901380e-01,2.6675830595e-03,2.9079897795e-03
576,6.6764624985e-02,4.4011002034e-01,3.8441842794e-01,2.6646053884e-03,2.9045538977e-03
577,6.6725826260e-02,4.3985426053e-01,3.8422751427e-01,2.6615806855e-03,2.9010940343e-03
578,6.6686900947e-02,4.3959766626e-01,3.8403645158e-01,2.6585187297e-03,2.8976027388e-03
579,6.6647824746e-02,4.3934007734e-01,3.8384521008e-01,2.6554341894e-03,2.8940525372e-03
580,6.6608580137e-02,4.3908137828e-01,3.8365373015e-01,2.6523054112e-03,2.8904594947e-03
581,6.6569179270e-02,4.3882164918e-01,3.8346204162e-01,2.6491405442e-03,2.8868201189e-03
582,6.6529609996e-02,4.3856080994e-01,3.8327014446e-01,2.6459239889e-03,2.8831425589e-03
583,6.6489879662e-02,4.3829890899e-01,3.8307806849e-01,2.6426692493e-03,2.8794149403e-03
584,6.6449965378e-02,4.3803579547e-01,3.8288575411e-01,2.6393667795e-03,2.8756374959e-03
585,6.6409855561e-02,4.3777139299e-01,3.8269317150e-01,2.6360210031e-03,2.8718011454e-03
586,6.6369575076e-02,4.3750586547e-01,3.8250043988e-01,2.6326337829e-03,2.8679086827e-03
587,6.6329092559e-02,4.3723900616e-01,3.8230738044e-01,2.6291962713e-03,2.8639663942e-03
588,6.6288406031e-02,4.3697080202e-01,3.8211414218e-01,2.6257054415e-03,2.8599605430e-03
589,6.6247521991e-02,4.3670129590e-01,3.8192066550e-01,2.6221603621e-03,2.8559027705e-03
590,6.6206439875e-02,4.3643048406e-01,3.8172698021e-01,2.6185705792e-03,2.8517798055e-03
591,6.6165128883e-02,4.3615816347e-01,3.8153302670e-01,2.6149221230e-03,2.8475916479e-03
592,6.6123605121e-02,4.3588444032e-01,3.8133886456e-01,2.6112156920e-03,2.8433417901e-03
593,6.6081851070e-02,4.3560919911e-01,3.8114440441e-01,2.6074610651e-03,2.8390183579e-03
594,6.6039876902e-02,4.3533250690e-01,3.8094970584e-01,2.6036449708e-03,2.8346353211e-03
595,6.5997660578e-02,4.3505421840e-01,3.8075464964e-01,2.5997748598e-03,2.8301819693e-03
596,6.5955213117e-02,4.3477440625e-01,3.8055926561e-01,2.5958518963e-03,2.8256620280e-03
597,6.5912538476e-02,4.3449309655e-01,3.8036358356e-01,2.5918793399e-03,2.8210720047e-03
598,6.5869608680e-02,4.3421010487e-01,3.8016742468e-01,2.5878476445e-03,2.8164205141e-03
599,6.5826434468e-02,4.3392550200e-01,3.7997087836e-01,2.5837626308e-03,2.8116996400e-03
600,6.5783022337e-02,4.3363933079e-01,3.7977394462e-01,2.5796322152e-03,2.8069063555e-03
601,6.5739368050e-02,4.3335156329e-01,3.7957653403e-01,2.5754529051e-03,2.8020499740e-03
602,6.5695460021e-02,4.3306212313e-01,3.7937855721e-01,2.5712205097e-03,2.7971360832e-03
603,6.5651311249e-02,4.3277109601e-01,3.7917995453e-01,2.5669520255e-03,2.7921621222e-03
604,6.5606930775e-02,4.3247854151e-01,3.7898072600e-01,2.5626451243e-03,2.7871364728e-03
605,6.5562310405e-02,4.3218440562e-01,3.7878075242e-01,2.5583091192e-03,2.7820561081e-03
606,6.5517457768e-02,4.3188873865e-01,3.7858000398e-01,2.5539442431e-03,2.7769291773e-03
607,6.5472379646e-02,4.3159158528e-01,3.7837836146e-01,2.5495612063e-03,2.7717612684e-03
608,6.5427066997e-02,4.3129288591e-01,3.7817564607e-01,2.5451597758e-03,2.7665642556e-03
609,6.5381549207e-02,4.3099283427e-01,3.7797185779e-01,2.5407520588e-03,2.7613455895e-03
610,6.5335824863e-02,4.3069142103e-01,3.7776681781e-01,2.5363503955e-03,2.7561099268e-03
611,6.5289907246e-02,4.3038873374e-01,3.7756049633e-01,2.5319547858e-03,2.7508689091e-03
612,6.5243812745e-02,4.3008488044e-01,3.7735274434e-01,2.5275903754e-03,2.7456232347e-03
613,6.5197545598e-02,4.2977988906e-01,3.7714350224e-01,2.5232518092e-03,2.7403868735e-03
614,6.5151135191e-02,4.2947395332e-01,3.7693256140e-01,2.5189563166e-03,2.7351828758e-03
615,6.5104564572e-02,4.2916696146e-01,3.7671968341e-01,2.5147027336e-03,2.7300249785e-03
616,6.5057880927e-02,4.2885922454e-01,3.7650498748e-01,2.5105131790e-03,2.7249106206e-03
617,6.5011080866e-02,4.2855072021e-01,3.7628820539e-01,2.5064151268e-03,2.7198363096e-03
618,6.4964192645e-02,4.2824163474e-01,3.7606933713e-01,2.5023932103e-03,2.7148365043e-03
619,6.4917219656e-02,4.2793199047e-01,3.7584811449e-01,2.4984620977e-03,2.7099256404e-03
620,6.4870188741e-02,4.2762196437e-01,3.7562453747e-01,2.4946331978e-03,2.7051095385e-03
621,6.4823118550e-02,4.2731167935e-01,3.7539854646e-01,2.4909221102e-03,2.7003912255e-03
622,6.4776017559e-02,4.2700119130e-01,3.7517011166e-01,2.4873367511e-03,2.6957711671e-03
623,6.4728899615e-02,4.2669059150e-01,3.7493908405e-01,2.4838761892e-03,2.6912745088e-03
624,6.4681792690e-02,4.2638006434e-01,3.7470549345e-01,2.4805448484e-03,2.6869121939e-03
625,6.4634705828e-02,4.2606966943e-01,3.7446945906e-01,2.4773536716e-03,2.6826674584e-03
626,6.4587638180e-02,4.2575940117e-01,3.7423086166e-01,2.4743122049e-03,2.6785419323e-03
627,6.4540624219e-02,4.2544948682e-01,3.7398985028e-01,2.4714083411e-03,2.6745554060e-03
628,6.4493647839e-02,4.2513982020e-01,3.7374621630e-01,2.4686458055e-03,2.6707146317e-03
629,6.4446732492e-02,4.2483055592e-01,3.7350031734e-01,2.4660197087e-03,2.6670042425e-03
630,6.4399889764e-02,4.2452177033e-01,3.7325218320e-01,2.4635402951e-03,2.6634184178e-03
631,6.4353126436e-02,4.2421350814e-01,3.7300196290e-01,2.4612026755e-03,2.6599518023e-03
632,6.4306439118e-02,4.2390574701e-01,3.7274974585e-01,2.4589973036e-03,2.6566027664e-03
633,6.4259842220e-02,4.2359858193e-01,3.7249568105e-01,2.4569025263e-03,2.6533876080e-03
634,6.4213314832e-02,4.2329187505e-01,3.7223973870e-01,2.4549285881e-03,2.6502849068e-03
635,6.4166883798e-02,4.2298580334e-01,3.7198236585e-01,2.4530778173e-03,2.6472660247e-03
636,6.4120535273e-02,4.2268027551e-01,3.7172350287e-01,2.4513339158e-03,2.6443433017e-03
637,6.4074274060e-02,4.2237532325e-01,3.7146329880e-01,2.4496854749e-03,2.6415169705e-03
638,6.4028093377e-02,4.2207090184e-01,3.7120181322e-01,2.4481220171e-03,2.6387867983e-03
639,6.3982000006e-02,4.2176705599e-01,3.7093937397e-01,2.4466481991e-03,2.6361201890e-03
640,6.3935972755e-02,4.2146364599e-01,3.7067592144e-01,2.4452521466e-03,2.6335201692e-03
641,6.3890017557e-02,4.2116071098e-01,3.7041160464e-01,2.4439264089e-03,2.6309841778e-03
642,6.3844135261e-02,4.2085825652e-01,3.7014648318e-01,2.4426674936e-03,2.6285098866e-03
643,6.3798304109e-02,4.2055613920e-01,3.6988070607e-01,2.4414635263e-03,2.6260796003e-03
644,6.3752529469e-02,4.2025439441e-01,3.6961430311e-01,2.4403093848e-03,2.6236998383e-03
645,6.3706802299e-02,4.1995296255e-01,3.6934736371e-01,2.4392097257e-03,2.6213501114e-03
646,6.3661108473e-02,4.1965175048e-01,3.6907997727e-01,2.4381396361e-03,2.6190378703e-03
647,6.3615466072e-02,4.1935087740e-01,3.6881223321e-01,2.4371042382e-03,2.6167600881e-03
648,6.3569831866e-02,4.1905005835e-01,3.6854413152e-01,2.4360909592e-03,2.6145016309e-03
649,6.3524228460e-02,4.1874944232e-01,3.6827591062e-01,2.4351105094e-03,2.6122427080e-03
650,6.3478639464e-02,4.1844892129e-01,3.6800751090e-01,2.4341377430e-03,2.6100031100e-03
651,6.3433047077e-02,4.1814837791e-01,3.6773905158e-01,2.4331619497e-03,2.6077707298e-03
652,6.3387458363e-02,4.1784785874e-01,3.6747053266e-01,2.4321845267e-03,2.6055481285e-03
653,6.3341859195e-02,4.1754727066e-01,3.6720216274e-01,2.4312082678e-03,2.6033024769e-03
654,6.3296257201e-02,4.1724666394e-01,3.6693397164e-01,2.4302233942e-03,2.6010458823e-03
655,6.3250628929e-02,4.1694588400e-01,3.6666595936e-01,2.4292112794e-03,2.5987811387e-03
656,6.3204957990e-02,4.1664482281e-01,3.6639815569e-01,2.4281684309e-03,2.5964982342e-03
657,6.3159272357e-02,4.1634366475e-01,3.6613070965e-01,2.4271041621e-03,2.5941913482e-03
658,6.3113555643e-02,4.1604230180e-01,3.6586371064e-01,2.4260045029e-03,2.5918546598e-03
659,6.3067782699e-02,4.1574056819e-01,3.6559695005e-01,2.4248694535e-03,2.5894923601e-03
660,6.3021966239e-02,4.1543854773e-01,3.6533060670e-01,2.4236913305e-03,2.5871028192e-03
661,6.2976110221e-02,4.1513626650e-01,3.6506465077e-01,2.4224715307e-03,2.5846899953e-03
662,6.2930184410e-02,4.1483352520e-01,3.6479899287e-01,2.4212028366e-03,2.5822503958e-03
663,6.2884209999e-02,4.1453046352e-01,3.6453375220e-01,2.4199001491e-03,2.5797709823e-03
664,6.2838170032e-02,4.1422696970e-01,3.6426877975e-01,2.4185581133e-03,2.5772608351e-03
665,6.2792054621e-02,4.1392297857e-01,3.6400404572e-01,2.4171548430e-03,2.5747385807e-03
666,6.2745879307e-02,4.1361859255e-01,3.6373952031e-01,2.4157078005e-03,2.5721995626e-03
667,6.2699633635e-02,4.1331374273e-01,3.6347526312e-01,2.4142239708e-03,2.5696239900e-03
668,6.2653308562e-02,4.1300836951e-01,3.6321112514e-01,2.4127054494e-03,2.5670188479e-03
669,6.2606906350e-02,4.1270248778e-01,3.6294704676e-01,2.4111471139e-03,2.5643969420e-03
670,6.2560427846e-02,4.1239610314e-01,3.6268293858e-01,2.4095468689e-03,2.5617696811e-03
671,6.2513870224e-02,4.1208919697e-01,3.6241883039e-01,2.4079040159e-03,2.5591326412e-03
672,6.2467220204e-02,4.1178168170e-01,3.6215460300e-01,2.4062329903e-03,2.5564748794e-03
673,6.2420481176e-02,4.1147357970e-01,3.6189022660e-01,2.4045372847e-03,2.5537980255e-03
674,6.2373658793e-02,4.1116492823e-01,3.6162573099e-01,2.4028113112e-03,2.5511083659e-03
675,6.2326737795e-02,4.1085562669e-01,3.6136087775e-01,2.4010541383e-03,2.5484208018e-03
676,6.2279727507e-02,4.1054573655e-01,3.6109569669e-01,2.3992676288e-03,2.5457362644e-03
677,6.2232608433e-02,4.1023512930e-01,3.6083012819e-01,2.3974613287e-03,2.5430389214e-03
678,6.2185405720e-02,4.0992397070e-01,3.6056429148e-01,2.3956438527e-03,2.5403241161e-03
679,6.2138105240e-02,4.0961216763e-01,3.6029797792e-01,2.3938133381e-03,2.5376055855e-03
680,6.2090689191e-02,4.0929960273e-01,3.6003100872e-01,2.3919567466e-03,2.5349026546e-03
681,6.2043164356e-02,4.0898632072e-01,3.5976341367e-01,2.3900894448e-03,2.5322013535e-03
682,6.1995545145e-02,4.0867241658e-01,3.5949537158e-01,2.3882177193e-03,2.5294867810e-03
683,6.1947811779e-02,4.0835775994e-01,3.5922661424e-01,2.3863459937e-03,2.5267684832e-03
684,6.1899965104e-02,4.0804235637e-01,3.5895708203e-01,2.3844663519e-03,2.5240611285e-03
685,6.1851983648e-02,4.0772606432e-01,3.5868671536e-01,2.3825734388e-03,2.5213614572e-03
686,6.1803888318e-02,4.0740902163e-01,3.5841557384e-01,2.3806826212e-03,2.5186622515e-03
687,6.1755688722e-02,4.0709129162e-01,3.5814377666e-01,2.3788022809e-03,2.5159490760e-03
688,6.1707344737e-02,4.0677260980e-01,3.5787096620e-01,2.3769265972e-03,2.5132377632e-03
689,6.1658873881e-02,4.0645309165e-01,3.5759723186e-01,2.3750353139e-03,2.5105506647e-03
690,6.1610279263e-02,4.0613275766e-01,3.5732263327e-01,2.3731498513e-03,2.5078626350e-03
691,6.1561541667e-02,4.0581148118e-01,3.5704714060e-01,2.3712767288e-03,2.5051573757e-03
692,6.1512663921e-02,4.0548928082e-01,3.5677069426e-01,2.3694070987e-03,2.5024514180e-03
693,6.1463649414e-02,4.0516617894e-01,3.5649323463e-01,2.3675297853e-03,2.4997645523e-03
694,6.1414480345e-02,4.0484205820e-01,3.5621473193e-01,2.3656622507e-03,2.4970704690e-03
695,6.1365166886e-02,4.0451698564e-01,3.5593524575e-01,2.3637949489e-03,2.4943789467e-03
696,6.1315696605e-02,4.0419087932e-01,3.5565477610e-01,2.3619348649e-03,2.4916755501e-03
697,6.1266067240e-02,4.0386372432e-01,3.5537323356e-01,2.3600773420e-03,2.4889716879e-03
698,6.1216283879e-02,4.0353555419e-01,3.5509064794e-01,2.3582172580e-03,2.4862734135e-03
699,6.1166334936e-02,4.0320629254e-01,3.5480698943e-01,2.3563557770e-03,2.4835744407e-03
700,6.1116201197e-02,4.0287581272e-01,3.5452216864e-01,2.3544856813e-03,2.4808787275e-03
701,6.1065903854e-02,4.0254425444e-01,3.5423633456e-01,2.3526318837e-03,2.4781601969e-03
702,6.1015434995e-02,4.0221156552e-01,3.5394951701e-01,2.3507666774e-03,2.4754381739e-03
703,6.0964777102e-02,4.0187763050e-01,3.5366141796e-01,2.3488961160e-03,2.4727252312e-03
704,6.0913926218e-02,4.0154242329e-01,3.5337221622e-01,2.3470139131e-03,2.4700067006e-03
705,6.0862893363e-02,4.0120601654e-01,3.5308191180e-01,2.3451328743e-03,2.4672776926e-03
706,6.0811661867e-02,4.0086830035e-01,3.5279047489e-01,2.3432406597e-03,2.4645416997e-03
707,6.0760225512e-02,4.0052923374e-01,3.5249787569e-01,2.3413456511e-03,2.4617901072e-03
708,6.0708594754e-02,4.0018888563e-01,3.5220408440e-01,2.3394313175e-03,2.4590487592e-03
709,6.0656747553e-02,3.9984711073e-01,3.5190898180e-01,2.3375088349e-03,2.4563041516e-03
710,6.0604695776e-02,3.9950398728e-01,3.5161286592e-01,2.3355709855e-03,2.4535411503e-03
711,6.0552415971e-02,3.9915936068e-01,3.5131543875e-01,2.3336270824e-03,2.4507651106e-03
712,6.0499929330e-02,3.9881337062e-01,3.5101684928e-01,2.3316650186e-03,2.4479872081e-03
713,6.0447205054e-02,3.9846581407e-01,3.5071691871e-01,2.3296833970e-03,2.4452062789e-03
714,6.0394256987e-02,3.9811678231e-01,3.5041573644e-01,2.3276824504e-03,2.4424220901e-03
715,6.0341064503e-02,3.9776613936e-01,3.5011330247e-01,2.3256670684e-03,2.4396167137e-03
716,6.0287634950e-02,3.9741393365e-01,3.4980955720e-01,2.3236374836e-03,2.4368001614e-03
717,6.0233961826e-02,3.9706012234e-01,3.4950456023e-01,2.3215771653e-03,2.4339791853e-03
718,6.0180048525e-02,3.9670472778e-01,3.4919819236e-01,2.3195068352e-03,2.4311465677e-03
719,6.0125874417e-02,3.9634761401e-01,3.4889036417e-01,2.3174004164e-03,2.4283244275e-03
720,6.0071445721e-02,3.9598882198e-01,3.4858125448e-01,2.3152872454e-03,2.4254694581e-03
721,6.0016752262e-02,3.9562828466e-01,3.4827074409e-01,2.3131566122e-03,2.4225974921e-03
722,5.9961796303e-02,3.9526601695e-01,3.4795874357e-01,2.3109903559e-03,2.4197369348e-03
723,5.9906563715e-02,3.9490192570e-01,3.4764522314e-01,2.3088022135e-03,2.4168679956e-03
724,5.9851061561e-02,3.9453605749e-01,3.4733027220e-01,2.3065933492e-03,2.4139850866e-03
725,5.9795277410e-02,3.9416833036e-01,3.4701392055e-01,2.3043726105e-03,2.4110684171e-03
726,5.9739211543e-02,3.9379874617e-01,3.4669598937e-01,2.3021167144e-03,2.4081589654e-03
727,5.9682845030e-02,3.9342718013e-01,3.4637629986e-01,2.2998317145e-03,2.4052562658e-03
728,5.9626209234e-02,3.9305383898e-01,3.4605515003e-01,2.2975339089e-03,2.4023349397e-03
729,5.9569257815e-02,3.9267841727e-01,3.4573242068e-01,2.2952142172e-03,2.3993854411e-03
730,5.9512019877e-02,3.9230110683e-01,3.4540811181e-01,2.2928703111e-03,2.3964291904e-03
731,5.9454473380e-02,3.9192176238e-01,3.4508198500e-01,2.2904959042e-03,2.3934817873e-03
732,5.9396614369e-02,3.9154035784e-01,3.4475415945e-01,2.2881031036e-03,2.3905166890e-03
733,5.9338449907e-02,3.9115693979e-01,3.4442463517e-01,2.2856884170e-03,2.3875420447e-03
734,5.9279969257e-02,3.9077143744e-01,3.4409338236e-01,2.2832578979e-03,2.3845476098e-03
735,5.9221174114e-02,3.9038386196e-01,3.4376037121e-01,2.2807978094e-03,2.3815513123e-03
736,5.9162046112e-02,3.8999409229e-01,3.4342548251e-01,2.2783093154e-03,2.3785517551e-03
737,5.9102594576e-02,3.8960218988e-01,3.4308877587e-01,2.2758024279e-03,2.3755389266e-03
738,5.9042813006e-02,3.8920811191e-01,3.4275031090e-01,2.2732778452e-03,2.3725021165e-03
739,5.8982697729e-02,3.8881183416e-01,3.4240990877e-01,2.2707288153e-03,2.3694639094e-03
740,5.8922250723e-02,3.8841336966e-01,3.4206759930e-01,2.2681525443e-03,2.3664245382e-03
741,5.8861463794e-02,3.8801266439e-01,3.4172335267e-01,2.2655604407e-03,2.3633707315e-03
742,5.8800327617e-02,3.8760965690e-01,3.4137716889e-01,2.2629485466e-03,2.3603003938e-03
743,5.8738855190e-02,3.8720443286e-01,3.4102898836e-01,2.2603166290e-03,2.3572279606e-03
744,5.8677027581e-02,3.8679686747e-01,3.4067869186e-01,2.2576609626e-03,2.3541566916e-03
745,5.8614853268e-02,3.8638701662e-01,3.4032645822e-01,2.2549862042e-03,2.3510695901e-03
746,5.8552318969e-02,3.8597479276e-01,3.3997222781e-01,2.2522993386e-03,2.3479571100e-03
747,5.8489438813e-02,3.8556028903e-01,3.3961591125e-01,2.2495843004e-03,2.3448534776e-03
748,5.8426200085e-02,3.8514342159e-01,3.3925741911e-01,2.2468511015e-03,2.3417491466e-03
749,5.8362600241e-02,3.8472417369e-01,3.3889693022e-01,2.2440971807e-03,2.3386271205e-03
750,5.8298638717e-02,3.8430254161e-01,3.3853432536e-01,2.2413325496e-03,2.3354892619e-03
751,5.8234329358e-02,3.8387861662e-01,3.3816963434e-01,2.2385469638e-03,2.3323511705e-03
752,5.8169645037e-02,3.8345221989e-01,3.3780273795e-01,2.2357376292e-03,2.3292105179e-03
753,5.8104598754e-02,3.8302343711e-01,3.3743369579e-01,2.2329096682e-03,2.3260645103e-03
754,5.8039191354e-02,3.8259227388e-01,3.3706250787e-01,2.2300756536e-03,2.3229008075e-03
755,5.7973418601e-02,3.8215870224e-01,3.3668920398e-01,2.2272230126e-03,2.3197268602e-03
756,5.7907273430e-02,3.8172267564e-01,3.3631363511e-01,2.2243461572e-03,2.3165578023e-03
757,5.7840767708e-02,3.8128427230e-01,3.3593580127e-01,2.2214546334e-03,2.3133924697e-03
758,5.7773896068e-02,3.8084345683e-01,3.3555579185e-01,2.2185558919e-03,2.3102106061e-03
759,5.7706657943e-02,3.8040022552e-01,3.3517360687e-01,2.2156445775e-03,2.3070173338e-03
760,5.7639057290e-02,3.7995460443e-01,3.3478918672e-01,2.2127160337e-03,2.3038256913e-03
761,5.7571093543e-02,3.7950658984e-01,3.3440241218e-01,2.2097744513e-03,2.3006433621e-03
762,5.7502764443e-02,3.7905616686e-01,3.3401343226e-01,2.2068277467e-03,2.2974456660e-03
763,5.7434074792e-02,3.7860336713e-01,3.3362227678e-01,2.2038687021e-03,2.2942402866e-03
764,5.7365025438e-02,3.7814819627e-01,3.3322882652e-01,2.2008947562e-03,2.2910421249e-03
765,5.7295614686e-02,3.7769064307e-01,3.3283308148e-01,2.1979059093e-03,2.2878502496e-03
766,5.7225855817e-02,3.7723079510e-01,3.3243513107e-01,2.1949163638e-03,2.2846499924e-03
767,5.7155743179e-02,3.7676861510e-01,3.3203497529e-01,2.1919307765e-03,2.2814332042e-03
768,5.7085265469e-02,3.7630402856e-01,3.3163243532e-01,2.1889242344e-03,2.2782350425e-03
769,5.7014458009e-02,3.7583726831e-01,3.3122763038e-01,2.1859181579e-03,2.2750454955e-03
770,5.6943295367e-02,3.7536816671e-01,3.3082053065e-01,2.1829111502e-03,2.2718524560e-03
771,5.6871787997e-02,3.7489679269e-01,3.3041122556e-01,2.1799034439e-03,2.2686531302e-03
772,5.6799943531e-02,3.7442319654e-01,3.2999956608e-01,2.1768976003e-03,2.2654654458e-03
773,5.6727762531e-02,3.7394738197e-01,3.2958555222e-01,2.1738859359e-03,2.2622970864e-03
774,5.6655248108e-02,3.7346936949e-01,3.2916927338e-01,2.1708770655e-03,2.2591324523e-03
775,5.6582404498e-02,3.7298918702e-01,3.2875084877e-01,2.1678858902e-03,2.2559477948e-03
776,5.6509236789e-02,3.7250686809e-01,3.2832995057e-01,2.1648923866e-03,2.2527992260e-03
777,5.6435737068e-02,3.7202236056e-01,3.2790669799e-01,2.1618972532e-03,2.2496688180e-03
778,5.6361925680e-02,3.7153579853e-01,3.2748126984e-01,2.1589221433e-03,2.2465307266e-03
779,5.6287788215e-02,3.7104708701e-01,3.2705351710e-01,2.1559558809e-03,2.2434010170e-03
780,5.6213344451e-02,3.7055635639e-01,3.2662340999e-01,2.1529989317e-03,2.2402957547e-03
781,5.6138586195e-02,3.7006355263e-01,3.2619094849e-01,2.1500531584e-03,2.2372072563e-03
782,5.6063527574e-02,3.6956876889e-01,3.2575616241e-01,2.1471225191e-03,2.2341380827e-03
783,5.5988145984e-02,3.6907185614e-01,3.2531905174e-01,2.1442086436e-03,2.2310719360e-03
784,5.5912476179e-02,3.6857304350e-01,3.2487967610e-01,2.1413227078e-03,2.2280139383e-03
785,5.5836489622e-02,3.6807214282e-01,3.2443773746e-01,2.1384430584e-03,2.2249973845e-03
786,5.5760208916e-02,3.6756930314e-01,3.2399338484e-01,2.1355836652e-03,2.2220080718e-03
787,5.5683630954e-02,3.6706450395e-01,3.2354682684e-01,2.1327575669e-03,2.2190101445e-03
788,5.5606751215e-02,3.6655771546e-01,3.2309794426e-01,2.1299542859e-03,2.2160229273e-03
789,5.5529567155e-02,3.6604892090e-01,3.2264640927e-01,2.1271619480e-03,2.2130892612e-03
790,5.5452090360e-02,3.6553819664e-01,3.2219246030e-01,2.1243945230e-03,2.2101791110e-03
791,5.5374311505e-02,3.6502548121e-01,3.2173633575e-01,2.1216599271e-03,2.2072545253e-03
792,5.5296235677e-02,3.6451080814e-01,3.2127779722e-01,2.1189507097e-03,2.2043504287e-03
793,5.5217849312e-02,3.6399408802e-01,3.2081654668e-01,2.1162519697e-03,2.2015022114e-03
794,5.5139162582e-02,3.6347538792e-01,3.2035297155e-01,2.1135755815e-03,2.1986661013e-03
795,5.5060158251e-02,3.6295459419e-01,3.1988710165e-01,2.1109362133e-03,2.1958132274e-03
796,5.4980855817e-02,3.6243183538e-01,3.1941869855e-01,2.1083175670e-03,2.1929959767e-03
797,5.4901238607e-02,3.6190700158e-01,3.1894770265e-01,2.1057145204e-03,2.1902152803e-03
798,5.4821298428e-02,3.6138003878e-01,3.1847423315e-01,2.1031377837e-03,2.1874427330e-03
799,5.4741044604e-02,3.6085100845e-01,3.1799840927e-01,2.1005887538e-03,2.1846711170e-03
800,5.4660455378e-02,3.6031976715e-01,3.1751999259e-01,2.0980506670e-03,2.1819267422e-03
801,5.4579546290e-02,3.5978641734e-01,3.1703907251e-01,2.0955344662e-03,2.1792000625e-03
802,5.4498298410e-02,3.5925083421e-01,3.1655579805e-01,2.0930352621e-03,2.1764682606e-03
